product,date,country,store,num sold
Mug,5/26/2018,Norway,KaggleMart,472
Hat,5/26/2018,Norway,KaggleMart,1110
Sticker,5/26/2018,Norway,KaggleMart,262
Hat,5/26/2018,Norway,KaggleRama,1864
Sticker,5/26/2018,Norway,KaggleRama,475
Mug,5/26/2018,Sweden,KaggleMart,267
Mug,5/26/2018,Sweden,KaggleRama,514
Hat,5/26/2018,Sweden,KaggleRama,1115
Sticker,5/26/2018,Sweden,KaggleRama,296
Mug,5/27/2018,Finland,KaggleMart,229
Hat,5/27/2018,Finland,KaggleMart,538
Sticker,5/27/2018,Finland,KaggleMart,129
Hat,5/27/2018,Finland,KaggleRama,878
Mug,5/27/2018,Norway,KaggleMart,437
Hat,5/27/2018,Norway,KaggleMart,977
Sticker,5/27/2018,Norway,KaggleMart,246
Hat,5/27/2018,Norway,KaggleRama,1775
Sticker,5/27/2018,Norway,KaggleRama,447
Mug,5/27/2018,Sweden,KaggleMart,248
Hat,5/27/2018,Sweden,KaggleMart,596
Sticker,5/27/2018,Sweden,KaggleMart,143
Mug,5/27/2018,Sweden,KaggleRama,432
Hat,5/27/2018,Sweden,KaggleRama,1041
Mug,5/28/2018,Finland,KaggleMart,192
Sticker,5/28/2018,Finland,KaggleMart,107
Mug,5/28/2018,Finland,KaggleRama,309
Hat,5/28/2018,Finland,KaggleRama,663
Sticker,5/28/2018,Finland,KaggleRama,186
Mug,5/28/2018,Norway,KaggleMart,318
Hat,5/28/2018,Norway,KaggleMart,693
Sticker,5/28/2018,Norway,KaggleMart,209
Hat,5/28/2018,Norway,KaggleRama,1301
Sticker,5/28/2018,Norway,KaggleRama,327
Mug,5/28/2018,Sweden,KaggleMart,212
Hat,5/28/2018,Sweden,KaggleMart,470
Sticker,5/28/2018,Sweden,KaggleMart,110
Mug,5/28/2018,Sweden,KaggleRama,332
Sticker,5/28/2018,Sweden,KaggleRama,224
Mug,5/29/2018,Finland,KaggleMart,184
Hat,5/29/2018,Finland,KaggleMart,420
Sticker,5/29/2018,Finland,KaggleMart,110
Mug,5/29/2018,Finland,KaggleRama,301
Sticker,5/29/2018,Finland,KaggleRama,196
Sticker,5/29/2018,Norway,KaggleMart,188
Mug,5/29/2018,Norway,KaggleRama,569
Hat,5/29/2018,Norway,KaggleRama,1230
Sticker,5/29/2018,Norway,KaggleRama,328
Mug,5/29/2018,Sweden,KaggleMart,202
Hat,5/29/2018,Sweden,KaggleMart,446
Sticker,5/29/2018,Sweden,KaggleMart,113
Hat,5/29/2018,Sweden,KaggleRama,710
Sticker,5/29/2018,Sweden,KaggleRama,207
Mug,5/30/2018,Finland,KaggleMart,161
Hat,5/30/2018,Finland,KaggleMart,430
Sticker,5/30/2018,Finland,KaggleMart,116
Mug,5/30/2018,Finland,KaggleRama,312
Hat,5/30/2018,Finland,KaggleRama,731
Sticker,5/30/2018,Finland,KaggleRama,174
Sticker,5/30/2018,Norway,KaggleMart,175
Hat,5/30/2018,Norway,KaggleRama,1203
Sticker,5/30/2018,Norway,KaggleRama,300
Mug,5/30/2018,Sweden,KaggleMart,193
Hat,5/30/2018,Sweden,KaggleMart,414
Sticker,5/30/2018,Sweden,KaggleMart,115
Mug,5/30/2018,Sweden,KaggleRama,325
Hat,5/30/2018,Sweden,KaggleRama,843
Sticker,5/30/2018,Sweden,KaggleRama,192
Mug,5/31/2018,Finland,KaggleMart,181
Sticker,5/31/2018,Finland,KaggleMart,102
Mug,5/31/2018,Finland,KaggleRama,308
Sticker,5/31/2018,Finland,KaggleRama,179
Mug,5/31/2018,Norway,KaggleMart,290
Hat,5/31/2018,Norway,KaggleMart,643
Sticker,5/31/2018,Norway,KaggleMart,171
Hat,5/31/2018,Norway,KaggleRama,1126
Mug,5/31/2018,Sweden,KaggleMart,205
Hat,5/31/2018,Sweden,KaggleMart,455
Sticker,5/31/2018,Sweden,KaggleMart,109
Hat,5/31/2018,Sweden,KaggleRama,772
Sticker,5/31/2018,Sweden,KaggleRama,199
Hat,6/1/2018,Finland,KaggleMart,395
Sticker,6/1/2018,Finland,KaggleRama,197
Mug,6/1/2018,Norway,KaggleMart,329
Hat,6/1/2018,Norway,KaggleMart,671
Sticker,6/1/2018,Norway,KaggleMart,170
Mug,6/1/2018,Norway,KaggleRama,561
Mug,6/1/2018,Sweden,KaggleMart,214
Hat,6/1/2018,Sweden,KaggleMart,457
Sticker,6/1/2018,Sweden,KaggleMart,128
Mug,6/1/2018,Sweden,KaggleRama,362
Sticker,6/1/2018,Sweden,KaggleRama,204
Mug,6/2/2018,Finland,KaggleMart,211
Hat,6/2/2018,Finland,KaggleMart,503
Sticker,6/2/2018,Finland,KaggleMart,131
Hat,6/2/2018,Finland,KaggleRama,871
Sticker,6/2/2018,Finland,KaggleRama,218
Mug,6/2/2018,Norway,KaggleMart,357
Hat,6/2/2018,Norway,KaggleMart,784
Sticker,6/2/2018,Norway,KaggleMart,211
Sticker,6/2/2018,Norway,KaggleRama,378
Mug,6/2/2018,Sweden,KaggleMart,243
Hat,6/2/2018,Sweden,KaggleMart,539
Sticker,6/2/2018,Sweden,KaggleMart,136
Mug,6/2/2018,Sweden,KaggleRama,427
Hat,6/2/2018,Sweden,KaggleRama,973
Sticker,6/2/2018,Sweden,KaggleRama,258
Mug,6/3/2018,Finland,KaggleMart,251
Hat,6/3/2018,Finland,KaggleMart,463
Sticker,6/3/2018,Finland,KaggleMart,112
Mug,6/3/2018,Finland,KaggleRama,379
Hat,6/3/2018,Finland,KaggleRama,791
Sticker,6/3/2018,Norway,KaggleMart,210
Hat,6/3/2018,Norway,KaggleRama,1348
Sticker,6/3/2018,Norway,KaggleRama,355
Mug,6/3/2018,Sweden,KaggleMart,237
Hat,6/3/2018,Sweden,KaggleMart,543
Sticker,6/3/2018,Sweden,KaggleMart,145
Mug,6/3/2018,Sweden,KaggleRama,401
Hat,6/3/2018,Sweden,KaggleRama,923
Sticker,6/3/2018,Sweden,KaggleRama,257
Mug,6/4/2018,Finland,KaggleMart,165
Hat,6/4/2018,Finland,KaggleMart,403
Sticker,6/4/2018,Finland,KaggleMart,101
Hat,6/4/2018,Finland,KaggleRama,653
Sticker,6/4/2018,Finland,KaggleRama,177
Mug,6/4/2018,Norway,KaggleMart,299
Hat,6/4/2018,Norway,KaggleMart,677
Mug,6/4/2018,Norway,KaggleRama,519
Hat,6/4/2018,Norway,KaggleRama,1139
Sticker,6/4/2018,Norway,KaggleRama,288
Sticker,6/4/2018,Sweden,KaggleMart,119
Hat,6/4/2018,Sweden,KaggleRama,815
Sticker,6/4/2018,Sweden,KaggleRama,204
Sticker,6/5/2018,Finland,KaggleMart,97
Mug,6/5/2018,Finland,KaggleRama,345
Sticker,6/5/2018,Finland,KaggleRama,176
Mug,6/5/2018,Norway,KaggleMart,280
Hat,6/5/2018,Norway,KaggleMart,605
Sticker,6/5/2018,Norway,KaggleMart,153
Mug,6/5/2018,Norway,KaggleRama,525
Sticker,6/5/2018,Norway,KaggleRama,293
Mug,6/5/2018,Sweden,KaggleMart,195
Hat,6/5/2018,Sweden,KaggleMart,407
Sticker,6/5/2018,Sweden,KaggleMart,110
Mug,6/5/2018,Sweden,KaggleRama,317
Hat,6/5/2018,Sweden,KaggleRama,786
Sticker,6/5/2018,Sweden,KaggleRama,214
Mug,6/6/2018,Finland,KaggleMart,174
Hat,6/6/2018,Finland,KaggleMart,424
Sticker,6/6/2018,Finland,KaggleMart,98
Mug,6/6/2018,Finland,KaggleRama,290
Hat,6/6/2018,Finland,KaggleRama,650
Sticker,6/6/2018,Finland,KaggleRama,180
Mug,6/6/2018,Norway,KaggleMart,318
Sticker,6/6/2018,Norway,KaggleMart,162
Hat,6/6/2018,Norway,KaggleRama,1088
Sticker,6/6/2018,Norway,KaggleRama,293
Mug,6/6/2018,Sweden,KaggleMart,187
Hat,6/6/2018,Sweden,KaggleMart,424
Sticker,6/6/2018,Sweden,KaggleMart,112
Mug,6/6/2018,Sweden,KaggleRama,331
Hat,6/6/2018,Sweden,KaggleRama,731
Sticker,6/6/2018,Sweden,KaggleRama,203
Mug,6/7/2018,Finland,KaggleMart,173
Hat,6/7/2018,Finland,KaggleMart,393
Sticker,6/7/2018,Finland,KaggleMart,103
Mug,6/7/2018,Finland,KaggleRama,314
Hat,6/7/2018,Finland,KaggleRama,693
Sticker,6/7/2018,Finland,KaggleRama,185
Mug,6/7/2018,Norway,KaggleMart,289
Hat,6/7/2018,Norway,KaggleMart,580
Sticker,6/7/2018,Norway,KaggleMart,142
Mug,6/7/2018,Norway,KaggleRama,525
Hat,6/7/2018,Norway,KaggleRama,1119
Sticker,6/7/2018,Norway,KaggleRama,302
Mug,6/7/2018,Sweden,KaggleRama,346
Hat,6/7/2018,Sweden,KaggleRama,723
Sticker,6/7/2018,Sweden,KaggleRama,211
Hat,6/8/2018,Finland,KaggleMart,426
Sticker,6/8/2018,Finland,KaggleMart,102
Mug,6/8/2018,Finland,KaggleRama,314
Hat,6/8/2018,Finland,KaggleRama,692
Sticker,6/8/2018,Finland,KaggleRama,188
Mug,6/8/2018,Norway,KaggleMart,303
Hat,6/8/2018,Norway,KaggleMart,600
Sticker,6/8/2018,Norway,KaggleMart,160
Mug,6/8/2018,Norway,KaggleRama,559
Mug,6/8/2018,Sweden,KaggleRama,407
Sticker,6/8/2018,Sweden,KaggleRama,216
Mug,6/9/2018,Finland,KaggleMart,230
Sticker,6/9/2018,Finland,KaggleMart,138
Hat,6/9/2018,Finland,KaggleRama,772
Mug,6/9/2018,Norway,KaggleMart,339
Hat,6/9/2018,Norway,KaggleMart,800
Mug,6/9/2018,Norway,KaggleRama,575
Hat,6/9/2018,Norway,KaggleRama,1502
Sticker,6/9/2018,Norway,KaggleRama,347
Mug,6/9/2018,Sweden,KaggleMart,246
Sticker,6/9/2018,Sweden,KaggleMart,154
Mug,6/9/2018,Sweden,KaggleRama,489
Sticker,6/9/2018,Sweden,KaggleRama,275
Hat,6/10/2018,Finland,KaggleMart,479
Sticker,6/10/2018,Finland,KaggleMart,145
Mug,6/10/2018,Finland,KaggleRama,392
Hat,6/10/2018,Finland,KaggleRama,840
Sticker,6/10/2018,Finland,KaggleRama,218
Mug,6/10/2018,Norway,KaggleMart,373
Hat,6/10/2018,Norway,KaggleMart,811
Sticker,6/10/2018,Norway,KaggleMart,183
Mug,6/10/2018,Norway,KaggleRama,563
Hat,6/10/2018,Norway,KaggleRama,1404
Sticker,6/10/2018,Norway,KaggleRama,354
Hat,6/10/2018,Sweden,KaggleMart,596
Sticker,6/10/2018,Sweden,KaggleMart,167
Hat,6/10/2018,Sweden,KaggleRama,1104
Sticker,6/10/2018,Sweden,KaggleRama,289
Mug,6/11/2018,Finland,KaggleMart,172
Hat,6/11/2018,Finland,KaggleMart,390
Sticker,6/11/2018,Finland,KaggleMart,105
Mug,6/11/2018,Finland,KaggleRama,322
Hat,6/11/2018,Finland,KaggleRama,627
Sticker,6/11/2018,Finland,KaggleRama,188
Mug,6/11/2018,Norway,KaggleMart,248
Hat,6/11/2018,Norway,KaggleMart,638
Sticker,6/11/2018,Norway,KaggleMart,163
Mug,6/11/2018,Norway,KaggleRama,557
Hat,6/11/2018,Norway,KaggleRama,1006
Mug,6/11/2018,Sweden,KaggleMart,226
Sticker,6/11/2018,Sweden,KaggleMart,124
Mug,6/11/2018,Sweden,KaggleRama,377
Hat,6/11/2018,Sweden,KaggleRama,853
Sticker,6/11/2018,Sweden,KaggleRama,227
Mug,6/12/2018,Finland,KaggleMart,167
Hat,6/12/2018,Finland,KaggleMart,348
Sticker,6/12/2018,Finland,KaggleMart,103
Hat,6/12/2018,Finland,KaggleRama,706
Sticker,6/12/2018,Finland,KaggleRama,189
Hat,6/12/2018,Norway,KaggleMart,596
Sticker,6/12/2018,Norway,KaggleMart,169
Mug,6/12/2018,Norway,KaggleRama,543
Hat,6/12/2018,Norway,KaggleRama,1122
Sticker,6/12/2018,Norway,KaggleRama,313
Mug,6/12/2018,Sweden,KaggleMart,194
Hat,6/12/2018,Sweden,KaggleMart,454
Sticker,6/12/2018,Sweden,KaggleMart,119
Sticker,6/12/2018,Sweden,KaggleRama,210
Hat,6/13/2018,Finland,KaggleMart,389
Sticker,6/13/2018,Finland,KaggleMart,107
Mug,6/13/2018,Finland,KaggleRama,312
Hat,6/13/2018,Finland,KaggleRama,638
Mug,6/13/2018,Norway,KaggleMart,290
Hat,6/13/2018,Norway,KaggleMart,661
Sticker,6/13/2018,Norway,KaggleMart,178
Mug,6/13/2018,Norway,KaggleRama,486
Hat,6/13/2018,Norway,KaggleRama,1086
Sticker,6/13/2018,Norway,KaggleRama,289
Mug,6/13/2018,Sweden,KaggleMart,193
Hat,6/13/2018,Sweden,KaggleMart,441
Sticker,6/13/2018,Sweden,KaggleMart,124
Mug,6/13/2018,Sweden,KaggleRama,388
Hat,6/13/2018,Sweden,KaggleRama,865
Sticker,6/13/2018,Sweden,KaggleRama,199
Mug,6/14/2018,Finland,KaggleMart,173
Hat,6/14/2018,Finland,KaggleMart,371
Sticker,6/14/2018,Finland,KaggleMart,99
Mug,6/14/2018,Finland,KaggleRama,285
Hat,6/14/2018,Finland,KaggleRama,686
Hat,6/14/2018,Norway,KaggleMart,627
Mug,6/14/2018,Norway,KaggleRama,468
Hat,6/14/2018,Norway,KaggleRama,1075
Sticker,6/14/2018,Norway,KaggleRama,274
Mug,6/14/2018,Sweden,KaggleMart,203
Hat,6/14/2018,Sweden,KaggleMart,460
Sticker,6/14/2018,Sweden,KaggleMart,120
Mug,6/14/2018,Sweden,KaggleRama,347
Hat,6/14/2018,Sweden,KaggleRama,759
Sticker,6/14/2018,Sweden,KaggleRama,185
Mug,6/15/2018,Finland,KaggleMart,191
Hat,6/15/2018,Finland,KaggleMart,394
Sticker,6/15/2018,Finland,KaggleMart,105
Mug,6/15/2018,Norway,KaggleMart,291
Hat,6/15/2018,Norway,KaggleMart,655
Sticker,6/15/2018,Norway,KaggleMart,197
Mug,6/15/2018,Norway,KaggleRama,553
Hat,6/15/2018,Norway,KaggleRama,1133
Sticker,6/15/2018,Norway,KaggleRama,299
Mug,6/15/2018,Sweden,KaggleMart,189
Hat,6/15/2018,Sweden,KaggleMart,435
Sticker,6/15/2018,Sweden,KaggleMart,119
Mug,6/15/2018,Sweden,KaggleRama,346
Sticker,6/15/2018,Sweden,KaggleRama,207
Mug,6/16/2018,Finland,KaggleMart,202
Hat,6/16/2018,Finland,KaggleMart,480
Mug,6/16/2018,Finland,KaggleRama,351
Hat,6/16/2018,Finland,KaggleRama,810
Sticker,6/16/2018,Finland,KaggleRama,246
Mug,6/16/2018,Norway,KaggleMart,337
Hat,6/16/2018,Norway,KaggleMart,816
Sticker,6/16/2018,Norway,KaggleMart,208
Hat,6/16/2018,Norway,KaggleRama,1394
Sticker,6/16/2018,Norway,KaggleRama,354
Mug,6/16/2018,Sweden,KaggleMart,232
Hat,6/16/2018,Sweden,KaggleMart,540
Sticker,6/16/2018,Sweden,KaggleMart,133
Mug,6/16/2018,Sweden,KaggleRama,434
Hat,6/16/2018,Sweden,KaggleRama,886
Sticker,6/16/2018,Sweden,KaggleRama,240
Mug,6/17/2018,Finland,KaggleMart,245
Hat,6/17/2018,Finland,KaggleMart,480
Mug,6/17/2018,Finland,KaggleRama,367
Hat,6/17/2018,Finland,KaggleRama,881
Sticker,6/17/2018,Finland,KaggleRama,221
Mug,6/17/2018,Norway,KaggleMart,363
Hat,6/17/2018,Norway,KaggleMart,790
Sticker,6/17/2018,Norway,KaggleMart,227
Mug,6/17/2018,Norway,KaggleRama,636
Hat,6/17/2018,Norway,KaggleRama,1324
Sticker,6/17/2018,Norway,KaggleRama,376
Mug,6/17/2018,Sweden,KaggleMart,227
Hat,6/17/2018,Sweden,KaggleMart,524
Sticker,6/17/2018,Sweden,KaggleMart,139
Mug,6/17/2018,Sweden,KaggleRama,383
Mug,6/18/2018,Finland,KaggleMart,185
Mug,6/18/2018,Finland,KaggleRama,274
Hat,6/18/2018,Finland,KaggleRama,613
Sticker,6/18/2018,Finland,KaggleRama,207
Hat,6/18/2018,Norway,KaggleMart,691
Sticker,6/18/2018,Norway,KaggleMart,176
Hat,6/18/2018,Norway,KaggleRama,1087
Sticker,6/18/2018,Norway,KaggleRama,287
Mug,6/18/2018,Sweden,KaggleMart,202
Hat,6/18/2018,Sweden,KaggleMart,411
Hat,6/18/2018,Sweden,KaggleRama,664
Mug,6/19/2018,Finland,KaggleMart,186
Hat,6/19/2018,Finland,KaggleMart,386
Sticker,6/19/2018,Finland,KaggleMart,93
Mug,6/19/2018,Finland,KaggleRama,300
Hat,6/19/2018,Finland,KaggleRama,620
Sticker,6/19/2018,Finland,KaggleRama,173
Mug,6/19/2018,Norway,KaggleMart,304
Hat,6/19/2018,Norway,KaggleMart,626
Sticker,6/19/2018,Norway,KaggleMart,170
Mug,6/19/2018,Norway,KaggleRama,499
Hat,6/19/2018,Norway,KaggleRama,1208
Sticker,6/19/2018,Norway,KaggleRama,289
Mug,6/19/2018,Sweden,KaggleMart,177
Hat,6/19/2018,Sweden,KaggleMart,422
Mug,6/19/2018,Sweden,KaggleRama,339
Hat,6/19/2018,Sweden,KaggleRama,726
Sticker,6/19/2018,Sweden,KaggleRama,199
Mug,6/20/2018,Finland,KaggleMart,173
Hat,6/20/2018,Finland,KaggleMart,358
Sticker,6/20/2018,Finland,KaggleMart,108
Hat,6/20/2018,Finland,KaggleRama,687
Sticker,6/20/2018,Finland,KaggleRama,180
Mug,6/20/2018,Norway,KaggleMart,258
Hat,6/20/2018,Norway,KaggleMart,618
Sticker,6/20/2018,Norway,KaggleMart,157
Mug,6/20/2018,Norway,KaggleRama,509
Sticker,6/20/2018,Norway,KaggleRama,310
Mug,6/20/2018,Sweden,KaggleMart,192
Hat,6/20/2018,Sweden,KaggleMart,408
Sticker,6/20/2018,Sweden,KaggleMart,113
Mug,6/20/2018,Sweden,KaggleRama,294
Hat,6/20/2018,Sweden,KaggleRama,624
Sticker,6/20/2018,Sweden,KaggleRama,196
Hat,6/21/2018,Finland,KaggleMart,375
Sticker,6/21/2018,Finland,KaggleMart,112
Mug,6/21/2018,Finland,KaggleRama,302
Sticker,6/21/2018,Finland,KaggleRama,180
Mug,6/21/2018,Norway,KaggleMart,290
Hat,6/21/2018,Norway,KaggleMart,681
Sticker,6/21/2018,Norway,KaggleMart,160
Mug,6/21/2018,Norway,KaggleRama,471
Hat,6/21/2018,Norway,KaggleRama,1117
Sticker,6/21/2018,Norway,KaggleRama,316
Hat,6/21/2018,Sweden,KaggleMart,405
Sticker,6/21/2018,Sweden,KaggleMart,106
Mug,6/21/2018,Sweden,KaggleRama,350
Sticker,6/21/2018,Sweden,KaggleRama,200
Mug,6/22/2018,Finland,KaggleMart,187
Hat,6/22/2018,Finland,KaggleMart,387
Sticker,6/22/2018,Finland,KaggleMart,109
Mug,6/22/2018,Finland,KaggleRama,322
Hat,6/22/2018,Finland,KaggleRama,654
Mug,6/22/2018,Norway,KaggleMart,289
Hat,6/22/2018,Norway,KaggleMart,608
Mug,6/22/2018,Norway,KaggleRama,495
Hat,6/22/2018,Norway,KaggleRama,1127
Sticker,6/22/2018,Norway,KaggleRama,321
Mug,6/22/2018,Sweden,KaggleMart,197
Hat,6/22/2018,Sweden,KaggleMart,418
Sticker,6/22/2018,Sweden,KaggleMart,118
Mug,6/22/2018,Sweden,KaggleRama,343
Hat,6/22/2018,Sweden,KaggleRama,753
Sticker,6/22/2018,Sweden,KaggleRama,208
Mug,6/23/2018,Finland,KaggleMart,227
Sticker,6/23/2018,Finland,KaggleMart,130
Mug,6/23/2018,Finland,KaggleRama,397
Hat,6/23/2018,Finland,KaggleRama,854
Sticker,6/23/2018,Finland,KaggleRama,231
Mug,6/23/2018,Norway,KaggleMart,352
Sticker,6/23/2018,Norway,KaggleMart,209
Mug,6/23/2018,Norway,KaggleRama,625
Hat,6/23/2018,Norway,KaggleRama,1323
Sticker,6/23/2018,Norway,KaggleRama,361
Mug,6/23/2018,Sweden,KaggleMart,253
Hat,6/23/2018,Sweden,KaggleMart,531
Sticker,6/23/2018,Sweden,KaggleMart,159
Mug,6/23/2018,Sweden,KaggleRama,408
Sticker,6/23/2018,Sweden,KaggleRama,267
Mug,6/24/2018,Finland,KaggleMart,249
Hat,6/24/2018,Finland,KaggleMart,479
Sticker,6/24/2018,Finland,KaggleMart,144
Mug,6/24/2018,Finland,KaggleRama,458
Hat,6/24/2018,Finland,KaggleRama,954
Sticker,6/24/2018,Finland,KaggleRama,266
Mug,6/24/2018,Norway,KaggleMart,366
Hat,6/24/2018,Norway,KaggleMart,739
Sticker,6/24/2018,Norway,KaggleMart,205
Mug,6/24/2018,Norway,KaggleRama,635
Hat,6/24/2018,Norway,KaggleRama,1377
Sticker,6/24/2018,Norway,KaggleRama,364
Mug,6/24/2018,Sweden,KaggleMart,259
Hat,6/24/2018,Sweden,KaggleMart,575
Sticker,6/24/2018,Sweden,KaggleMart,152
Hat,6/24/2018,Sweden,KaggleRama,970
Mug,6/25/2018,Finland,KaggleMart,218
Hat,6/25/2018,Finland,KaggleMart,438
Sticker,6/25/2018,Finland,KaggleMart,129
Mug,6/25/2018,Finland,KaggleRama,384
Hat,6/25/2018,Finland,KaggleRama,716
Sticker,6/25/2018,Finland,KaggleRama,209
Mug,6/25/2018,Norway,KaggleMart,272
Hat,6/25/2018,Norway,KaggleMart,596
Mug,6/25/2018,Norway,KaggleRama,504
Hat,6/25/2018,Norway,KaggleRama,1077
Mug,6/25/2018,Sweden,KaggleMart,243
Hat,6/25/2018,Sweden,KaggleMart,458
Sticker,6/25/2018,Sweden,KaggleMart,133
Hat,6/25/2018,Sweden,KaggleRama,786
Sticker,6/25/2018,Sweden,KaggleRama,221
Mug,6/26/2018,Finland,KaggleMart,208
Hat,6/26/2018,Finland,KaggleMart,412
Sticker,6/26/2018,Finland,KaggleMart,136
Mug,6/26/2018,Finland,KaggleRama,384
Hat,6/26/2018,Finland,KaggleRama,817
Sticker,6/26/2018,Finland,KaggleRama,229
Mug,6/26/2018,Norway,KaggleMart,295
Hat,6/26/2018,Norway,KaggleMart,593
Sticker,6/26/2018,Norway,KaggleMart,190
Hat,6/26/2018,Norway,KaggleRama,1018
Sticker,6/26/2018,Norway,KaggleRama,277
Mug,6/26/2018,Sweden,KaggleMart,248
Sticker,6/26/2018,Sweden,KaggleMart,140
Hat,6/26/2018,Sweden,KaggleRama,926
Sticker,6/27/2018,Finland,KaggleMart,141
Mug,6/27/2018,Finland,KaggleRama,355
Hat,6/27/2018,Finland,KaggleRama,837
Sticker,6/27/2018,Finland,KaggleRama,240
Mug,6/27/2018,Norway,KaggleMart,314
Hat,6/27/2018,Norway,KaggleMart,592
Sticker,6/27/2018,Norway,KaggleMart,182
Mug,6/27/2018,Norway,KaggleRama,530
Hat,6/27/2018,Norway,KaggleRama,999
Sticker,6/27/2018,Norway,KaggleRama,276
Mug,6/27/2018,Sweden,KaggleMart,248
Hat,6/27/2018,Sweden,KaggleMart,518
Sticker,6/27/2018,Sweden,KaggleMart,144
Mug,6/27/2018,Sweden,KaggleRama,438
Sticker,6/27/2018,Sweden,KaggleRama,235
Mug,6/28/2018,Finland,KaggleMart,222
Sticker,6/28/2018,Finland,KaggleMart,138
Mug,6/28/2018,Finland,KaggleRama,409
Mug,6/28/2018,Norway,KaggleMart,300
Hat,6/28/2018,Norway,KaggleMart,599
Hat,6/28/2018,Norway,KaggleRama,1046
Sticker,6/28/2018,Norway,KaggleRama,257
Mug,6/28/2018,Sweden,KaggleMart,219
Hat,6/28/2018,Sweden,KaggleMart,527
Mug,6/28/2018,Sweden,KaggleRama,431
Hat,6/29/2018,Finland,KaggleMart,468
Sticker,6/29/2018,Finland,KaggleMart,144
Hat,6/29/2018,Finland,KaggleRama,740
Sticker,6/29/2018,Finland,KaggleRama,230
Hat,6/29/2018,Norway,KaggleMart,639
Sticker,6/29/2018,Norway,KaggleMart,187
Mug,6/29/2018,Norway,KaggleRama,532
Mug,6/29/2018,Sweden,KaggleMart,230
Hat,6/29/2018,Sweden,KaggleMart,507
Sticker,6/29/2018,Sweden,KaggleMart,144
Mug,6/29/2018,Sweden,KaggleRama,417
Mug,6/30/2018,Finland,KaggleMart,259
Hat,6/30/2018,Finland,KaggleMart,534
Sticker,6/30/2018,Finland,KaggleMart,144
Hat,6/30/2018,Finland,KaggleRama,820
Sticker,6/30/2018,Finland,KaggleRama,287
Mug,6/30/2018,Norway,KaggleMart,379
Hat,6/30/2018,Norway,KaggleMart,713
Mug,6/30/2018,Norway,KaggleRama,606
Hat,6/30/2018,Norway,KaggleRama,1324
Sticker,6/30/2018,Norway,KaggleRama,337
Hat,6/30/2018,Sweden,KaggleMart,540
Sticker,6/30/2018,Sweden,KaggleMart,161
Mug,6/30/2018,Sweden,KaggleRama,416
Sticker,6/30/2018,Sweden,KaggleRama,292
Mug,7/1/2018,Finland,KaggleMart,227
Hat,7/1/2018,Finland,KaggleMart,517
Sticker,7/1/2018,Finland,KaggleMart,138
Mug,7/1/2018,Finland,KaggleRama,401
Hat,7/1/2018,Finland,KaggleRama,822
Sticker,7/1/2018,Finland,KaggleRama,241
Mug,7/1/2018,Norway,KaggleMart,362
Hat,7/1/2018,Norway,KaggleMart,729
Mug,7/1/2018,Norway,KaggleRama,611
Hat,7/1/2018,Norway,KaggleRama,1351
Sticker,7/1/2018,Norway,KaggleRama,346
Mug,7/1/2018,Sweden,KaggleMart,248
Hat,7/1/2018,Sweden,KaggleMart,502
Sticker,7/1/2018,Sweden,KaggleMart,143
Mug,7/1/2018,Sweden,KaggleRama,461
Hat,7/1/2018,Sweden,KaggleRama,918
Sticker,7/1/2018,Sweden,KaggleRama,267
Mug,7/2/2018,Finland,KaggleMart,161
Sticker,7/2/2018,Finland,KaggleMart,102
Mug,7/2/2018,Finland,KaggleRama,304
Hat,7/2/2018,Finland,KaggleRama,665
Sticker,7/2/2018,Finland,KaggleRama,193
Mug,7/2/2018,Norway,KaggleMart,293
Hat,7/2/2018,Norway,KaggleMart,594
Sticker,7/2/2018,Norway,KaggleMart,166
Mug,7/2/2018,Norway,KaggleRama,494
Hat,7/2/2018,Norway,KaggleRama,968
Sticker,7/2/2018,Norway,KaggleRama,270
Mug,7/2/2018,Sweden,KaggleMart,188
Mug,7/2/2018,Sweden,KaggleRama,329
Hat,7/2/2018,Sweden,KaggleRama,683
Sticker,7/2/2018,Sweden,KaggleRama,191
Hat,7/3/2018,Finland,KaggleMart,374
Sticker,7/3/2018,Finland,KaggleMart,99
Mug,7/3/2018,Finland,KaggleRama,299
Hat,7/3/2018,Finland,KaggleRama,638
Sticker,7/3/2018,Finland,KaggleRama,171
Mug,7/3/2018,Norway,KaggleMart,280
Hat,7/3/2018,Norway,KaggleMart,619
Sticker,7/3/2018,Norway,KaggleMart,181
Hat,7/3/2018,Norway,KaggleRama,995
Sticker,7/3/2018,Norway,KaggleRama,293
Mug,7/3/2018,Sweden,KaggleMart,196
Sticker,7/3/2018,Sweden,KaggleMart,112
Mug,7/3/2018,Sweden,KaggleRama,318
Hat,7/3/2018,Sweden,KaggleRama,757
Sticker,7/4/2018,Finland,KaggleMart,95
Mug,7/4/2018,Finland,KaggleRama,272
Hat,7/4/2018,Finland,KaggleRama,602
Sticker,7/4/2018,Finland,KaggleRama,180
Mug,7/4/2018,Norway,KaggleMart,305
Hat,7/4/2018,Norway,KaggleMart,587
Sticker,7/4/2018,Norway,KaggleMart,160
Mug,7/4/2018,Norway,KaggleRama,510
Hat,7/4/2018,Norway,KaggleRama,1056
Sticker,7/4/2018,Norway,KaggleRama,301
Mug,7/4/2018,Sweden,KaggleMart,179
Hat,7/4/2018,Sweden,KaggleMart,344
Sticker,7/4/2018,Sweden,KaggleMart,117
